From Date,CO,Ozone
14-01-2022 16:00,1.9,37.31
15-01-2022 00:00,0.68,34.22
15-01-2022 08:00,0.3,36.6
15-01-2022 16:00,0.71,33.13
16-01-2022 00:00,0.28,24.42
16-01-2022 08:00,0.24,25.94
16-01-2022 16:00,0.35,25.47
17-01-2022 00:00,0.23,25.17
17-01-2022 08:00,0.32,26.68
17-01-2022 16:00,0.43,24.81
18-01-2022 00:00,0.32,23.92
18-01-2022 08:00,0.34,33.6
18-01-2022 16:00,0.53,32.88
19-01-2022 00:00,0.35,31.95
19-01-2022 08:00,0.35,38.52
19-01-2022 16:00,0.95,28.38
20-01-2022 00:00,0.83,20.97
20-01-2022 08:00,0.68,34.38
20-01-2022 16:00,2.2,29.17
21-01-2022 00:00,0.82,27.48
21-01-2022 08:00,0.65,37.37
21-01-2022 16:00,2.03,36.11
22-01-2022 00:00,0.48,17.39
22-01-2022 08:00,0.47,19.29
22-01-2022 16:00,2.52,18.44
23-01-2022 00:00,0.91,18.12
23-01-2022 08:00,0.42,19.17
23-01-2022 16:00,1.39,19.04
24-01-2022 00:00,0.26,18.72
24-01-2022 08:00,0.27,31.03
24-01-2022 16:00,0.69,27.2
25-01-2022 00:00,0.37,22.65
25-01-2022 08:00,0.31,33.15
25-01-2022 16:00,0.29,36.79
26-01-2022 00:00,0.19,35.78
26-01-2022 08:00,0.16,18.89
26-01-2022 16:00,0.25,18.11
27-01-2022 00:00,0.16,18.21
27-01-2022 08:00,0.19,26.45
27-01-2022 16:00,0.23,21.16
28-01-2022 00:00,0.15,18.15
28-01-2022 08:00,0.24,31.03
28-01-2022 16:00,0.48,36.02
29-01-2022 00:00,0.35,18.68
29-01-2022 08:00,0.38,33.26
29-01-2022 16:00,0.5,29.76
30-01-2022 00:00,0.42,21.63
30-01-2022 08:00,0.31,22.68
30-01-2022 16:00,0.53,22.15
31-01-2022 00:00,0.4,21.22
31-01-2022 08:00,0.59,22.83
31-01-2022 16:00,1.05,22.59
01-02-2022 0:00,0.43,18.34
01-02-2022 8:00,0.43,34.11
01-02-2022 16:00,0.61,36.6
02-02-2022 0:00,0.43,35.17
02-02-2022 8:00,0.54,45.43
02-02-2022 16:00,0.57,39.24
03-02-2022 0:00,0.4,35.26
03-02-2022 8:00,0.61,32.85
03-02-2022 16:00,1.49,36.67
04-02-2022 0:00,0.62,22.65
04-02-2022 8:00,0.66,36.81
04-02-2022 16:00,2.33,36.69
05-02-2022 0:00,1.01,36.4
05-02-2022 8:00,0.4,38.37
05-02-2022 16:00,0.59,38.23
06-02-2022 0:00,0.36,21.37
06-02-2022 8:00,0.28,22.78
06-02-2022 16:00,0.4,22.46
07-02-2022 0:00,0.26,21.58
07-02-2022 8:00,0.45,35.85
07-02-2022 16:00,0.78,34.15
08-02-2022 0:00,0.35,17.85
08-02-2022 8:00,0.35,19.05
08-02-2022 16:00,0.51,31.91
09-02-2022 0:00,0.33,17.74
09-02-2022 8:00,0.33,29.23
09-02-2022 16:00,0.46,31.93
10-02-2022 0:00,0.35,32.05
10-02-2022 8:00,0.39,35.18
10-02-2022 16:00,0.63,38.47
11-02-2022 0:00,0.48,37.78
11-02-2022 8:00,0.32,30.95
11-02-2022 16:00,0.48,23.85
12-02-2022 0:00,0.34,17.96
12-02-2022 8:00,0.35,31.77
12-02-2022 16:00,0.39,33.11
13-02-2022 00:00,0.32,31.11
13-02-2022 08:00,0.34,33.97
13-02-2022 16:00,0.42,24.97
14-02-2022 00:00,0.38,18.3
14-02-2022 08:00,0.37,27.51
14-02-2022 16:00,0.51,28.01
15-02-2022 00:00,0.33,17.85
15-02-2022 08:00,0.36,27.06
15-02-2022 16:00,0.49,27.96
16-02-2022 00:00,0.32,26.73
16-02-2022 08:00,0.37,29.38
16-02-2022 16:00,0.51,28
17-02-2022 00:00,0.39,27.4
17-02-2022 08:00,0.32,38.11
17-02-2022 16:00,0.45,38.18
18-02-2022 00:00,0.26,36.6
18-02-2022 08:00,0.3,38.86
18-02-2022 16:00,0.41,38.77
19-02-2022 00:00,0.3,22.75
19-02-2022 08:00,0.29,22.88
19-02-2022 16:00,0.43,20.48
20-02-2022 00:00,0.46,18.5
20-02-2022 08:00,0.48,19.2
20-02-2022 16:00,1.53,19.29
21-02-2022 00:00,0.79,18.4
21-02-2022 08:00,0.82,18.84
21-02-2022 16:00,1.47,18.82
22-02-2022 00:00,0.51,18.37
22-02-2022 08:00,0.51,26.25
22-02-2022 16:00,0.46,28.19
23-02-2022 00:00,0.25,19.13
23-02-2022 08:00,0.26,24.79
23-02-2022 16:00,0.45,28.58
24-02-2022 00:00,0.23,22.24
24-02-2022 08:00,0.19,23.31
24-02-2022 16:00,0.41,22.46
25-02-2022 00:00,0.32,22.13
25-02-2022 08:00,None,None
25-02-2022 16:00,None,None
26-02-2022 00:00,None,None
26-02-2022 08:00,None,None
26-02-2022 16:00,None,None
27-02-2022 00:00,None,None
27-02-2022 08:00,None,None
27-02-2022 16:00,None,None
28-02-2022 00:00,None,None
28-02-2022 08:00,None,None
28-02-2022 16:00,None,None
01-03-2022 0:00,None,None
01-03-2022 8:00,None,None
01-03-2022 16:00,None,None
02-03-2022 0:00,None,None
02-03-2022 8:00,0.19,29.05
02-03-2022 16:00,0.63,25.38
03-03-2022 0:00,None,None
03-03-2022 8:00,None,None
03-03-2022 16:00,0.63,38.56
04-03-2022 0:00,0.34,25.02
04-03-2022 8:00,0.32,34.19
04-03-2022 16:00,0.59,37.54
05-03-2022 0:00,0.36,22.7
05-03-2022 8:00,0.35,23.12
05-03-2022 16:00,0.56,21.78
06-03-2022 0:00,0.43,18.68
06-03-2022 8:00,0.3,34.74
06-03-2022 16:00,0.38,29.09
07-03-2022 0:00,0.2,22.19
07-03-2022 8:00,0.35,29.28
07-03-2022 16:00,0.51,35.85
08-03-2022 0:00,0.31,21.66
08-03-2022 8:00,0.33,38.96
08-03-2022 16:00,0.39,37.24
09-03-2022 0:00,0.4,22.27
09-03-2022 8:00,0.32,129.95
09-03-2022 16:00,0.52,153.07
10-03-2022 0:00,0.43,148.39
10-03-2022 8:00,0.4,22.5
10-03-2022 16:00,0.43,36.62
11-03-2022 0:00,0.97,28.14
11-03-2022 8:00,0.35,29.28
11-03-2022 16:00,0.56,29.11
12-03-2022 0:00,0.77,28.45
12-03-2022 8:00,0.37,37.14
12-03-2022 16:00,0.55,38.21
13-03-2022 00:00,0.67,25.8
13-03-2022 08:00,0.32,33.96
13-03-2022 16:00,0.44,33.86
14-03-2022 00:00,0.68,32.48
14-03-2022 08:00,0.39,36.86
14-03-2022 16:00,0.59,27.3
15-03-2022 00:00,0.46,22.23
15-03-2022 08:00,0.57,34.24
15-03-2022 16:00,1.45,38.42
16-03-2022 00:00,0.72,37.32
16-03-2022 08:00,0.58,38.45
16-03-2022 16:00,1.29,38.76
17-03-2022 00:00,1.07,25.05
17-03-2022 08:00,0.63,22.96
17-03-2022 16:00,0.86,37.39
18-03-2022 00:00,0.67,24.24
18-03-2022 08:00,0.69,34.44
18-03-2022 16:00,0.87,45.62
19-03-2022 00:00,0.84,42.7
19-03-2022 08:00,0.66,46.07
19-03-2022 16:00,0.75,45.12
20-03-2022 00:00,0.44,29.11
20-03-2022 08:00,0.63,36.48
20-03-2022 16:00,0.83,35.94
21-03-2022 00:00,0.53,22.04
21-03-2022 08:00,0.78,30.17
21-03-2022 16:00,0.86,37.27
22-03-2022 00:00,0.46,36.38
22-03-2022 08:00,0.77,43.25
22-03-2022 16:00,1.17,45.19
23-03-2022 00:00,0.82,26.47
23-03-2022 08:00,0.59,28.78
23-03-2022 16:00,0.48,27.31
24-03-2022 00:00,0.55,22.07
24-03-2022 08:00,0.51,22.62
24-03-2022 16:00,0.46,22.03
25-03-2022 00:00,0.43,22.16
25-03-2022 08:00,0.54,34.63
25-03-2022 16:00,0.44,34.72
26-03-2022 00:00,0.47,22.2
26-03-2022 08:00,0.49,22.8
26-03-2022 16:00,0.41,22.38
27-03-2022 00:00,0.46,21.2
27-03-2022 08:00,0.41,30.92
27-03-2022 16:00,0.55,48.14
28-03-2022 00:00,0.41,46.61
28-03-2022 08:00,0.52,49.34
28-03-2022 16:00,0.55,47.75
29-03-2022 00:00,0.45,21.9
29-03-2022 08:00,0.57,38.23
29-03-2022 16:00,0.66,37.66
30-03-2022 00:00,0.48,25.64
30-03-2022 08:00,0.66,37.26
30-03-2022 16:00,1.14,37.07
31-03-2022 00:00,0.47,34.2
31-03-2022 08:00,0.74,22.66
31-03-2022 16:00,1.03,47.34
01-04-2022 0:00,0.5,44.18
01-04-2022 8:00,0.55,41.35
01-04-2022 16:00,1.1,41.79
02-04-2022 0:00,0.41,26.6
02-04-2022 8:00,0.45,27.96
02-04-2022 16:00,0.76,27.59
03-04-2022 0:00,0.43,26.85
03-04-2022 8:00,0.29,28.43
03-04-2022 16:00,0.42,28.08
04-04-2022 0:00,0.31,27.35
04-04-2022 8:00,0.34,40.42
04-04-2022 16:00,0.39,45.95
05-04-2022 0:00,0.29,24.9
05-04-2022 8:00,0.39,36.64
05-04-2022 16:00,0.43,37.74
06-04-2022 0:00,0.4,28.55
06-04-2022 8:00,0.42,37.96
06-04-2022 16:00,0.4,37.31
07-04-2022 0:00,0.46,36.83
07-04-2022 8:00,0.59,37.26
07-04-2022 16:00,0.46,36.55
08-04-2022 0:00,0.31,30.06
08-04-2022 8:00,0.34,46.35
08-04-2022 16:00,0.41,45.04
09-04-2022 0:00,0.25,27.25
09-04-2022 8:00,0.4,38.81
09-04-2022 16:00,0.32,45.12
10-04-2022 0:00,0.27,41
10-04-2022 8:00,0.67,43.62
10-04-2022 16:00,0.53,33.74
11-04-2022 0:00,0.3,32.65
11-04-2022 8:00,0.32,40.88
11-04-2022 16:00,0.41,40.04
12-04-2022 0:00,0.21,25.29
12-04-2022 8:00,0.3,37.62
12-04-2022 16:00,0.44,36.15
13-04-2022 00:00,None,None
13-04-2022 08:00,0.29,29.56
13-04-2022 16:00,0.61,33.01
14-04-2022 00:00,0.32,27.75
14-04-2022 08:00,0.42,37.47
14-04-2022 16:00,0.84,35.38
15-04-2022 00:00,0.59,35.42
15-04-2022 08:00,0.49,43.94
15-04-2022 16:00,0.83,35.5
16-04-2022 00:00,0.54,35.18
16-04-2022 08:00,0.72,40.97
16-04-2022 16:00,0.85,42.46
17-04-2022 00:00,0.47,39.33
17-04-2022 08:00,0.53,40.23
17-04-2022 16:00,0.7,39.81
18-04-2022 00:00,0.39,25.86
18-04-2022 08:00,0.73,26.32
18-04-2022 16:00,1.12,25.14
19-04-2022 00:00,0.58,26.04
19-04-2022 08:00,0.63,26.08
19-04-2022 16:00,0.96,28.74
20-04-2022 00:00,0.59,22.61
20-04-2022 08:00,0.46,38.03
20-04-2022 16:00,0.51,30.16
21-04-2022 00:00,0.38,25.6
21-04-2022 08:00,0.34,38.56
21-04-2022 16:00,0.33,40.73
22-04-2022 00:00,0.31,27.9
22-04-2022 08:00,0.4,38.94
22-04-2022 16:00,0.25,39.17
23-04-2022 00:00,0.29,25.32
23-04-2022 08:00,0.25,36.51
23-04-2022 16:00,0.33,38.36
24-04-2022 00:00,None,None
24-04-2022 08:00,None,None
24-04-2022 16:00,None,None
25-04-2022 00:00,None,None
25-04-2022 08:00,None,None
25-04-2022 16:00,None,None
26-04-2022 00:00,None,None
26-04-2022 08:00,None,None
26-04-2022 16:00,None,None
27-04-2022 00:00,None,None
27-04-2022 08:00,None,None
27-04-2022 16:00,None,None
28-04-2022 00:00,None,None
28-04-2022 08:00,None,None
28-04-2022 16:00,None,None
29-04-2022 00:00,None,None
29-04-2022 08:00,None,None
29-04-2022 16:00,None,None
30-04-2022 00:00,None,None
30-04-2022 08:00,None,None
30-04-2022 16:00,None,None
01-05-2022 0:00,None,None
01-05-2022 8:00,None,None
01-05-2022 16:00,0.53,40.87
02-05-2022 0:00,0.19,36.55
02-05-2022 8:00,0.42,37.54
02-05-2022 16:00,0.63,33.37
03-05-2022 0:00,0.25,25.29
03-05-2022 8:00,0.33,31.95
03-05-2022 16:00,0.22,35.97
04-05-2022 0:00,0.24,37.11
04-05-2022 8:00,0.34,38.86
04-05-2022 16:00,0.43,35.86
05-05-2022 0:00,0.22,35.77
05-05-2022 8:00,0.41,28.51
05-05-2022 16:00,0.69,27.09
06-05-2022 0:00,0.4,22.24
06-05-2022 8:00,0.34,25.46
06-05-2022 16:00,0.68,28.1
07-05-2022 0:00,0.44,27.03
07-05-2022 8:00,0.52,28.56
07-05-2022 16:00,0.52,28.35
08-05-2022 0:00,0.32,27.85
08-05-2022 8:00,0.4,35.41
08-05-2022 16:00,0.37,37.93
09-05-2022 0:00,0.23,35.87
09-05-2022 8:00,0.45,37.97
09-05-2022 16:00,0.37,28.78
10-05-2022 0:00,0.17,17.85
10-05-2022 8:00,0.51,18.33
10-05-2022 16:00,0.57,18
11-05-2022 0:00,0.21,18.07
11-05-2022 8:00,0.35,18.59
11-05-2022 16:00,0.3,18.89
12-05-2022 0:00,0.16,18.02
12-05-2022 8:00,0.37,18.33
12-05-2022 16:00,0.35,18.14
13-05-2022 00:00,0.15,18.52
13-05-2022 08:00,0.43,19.19
13-05-2022 16:00,0.38,19.53
14-05-2022 00:00,0.2,19.65
14-05-2022 08:00,0.39,19.73
14-05-2022 16:00,0.59,19.63
15-05-2022 00:00,0.19,19.5
15-05-2022 08:00,0.32,19.61
15-05-2022 16:00,0.59,19.61
16-05-2022 00:00,0.15,19.53
16-05-2022 08:00,0.45,19.62
16-05-2022 16:00,0.39,19.62
17-05-2022 00:00,0.24,19.56
17-05-2022 08:00,0.43,25.14
17-05-2022 16:00,0.68,27.67
18-05-2022 00:00,None,None
18-05-2022 08:00,0.51,27.33
18-05-2022 16:00,None,None
19-05-2022 00:00,None,None
19-05-2022 08:00,None,None
19-05-2022 16:00,None,None
20-05-2022 00:00,None,None
20-05-2022 08:00,None,None
20-05-2022 16:00,None,None
21-05-2022 00:00,None,None
21-05-2022 08:00,None,None
21-05-2022 16:00,None,None
22-05-2022 00:00,None,None
22-05-2022 08:00,None,None
22-05-2022 16:00,None,None
23-05-2022 00:00,None,None
23-05-2022 08:00,None,None
23-05-2022 16:00,None,None
24-05-2022 00:00,None,None
24-05-2022 08:00,None,None
24-05-2022 16:00,None,None
25-05-2022 00:00,None,None
25-05-2022 08:00,None,None
25-05-2022 16:00,None,None
26-05-2022 00:00,None,None
26-05-2022 08:00,None,None
26-05-2022 16:00,None,None
27-05-2022 00:00,None,None
27-05-2022 08:00,None,None
27-05-2022 16:00,None,None
28-05-2022 00:00,None,None
28-05-2022 08:00,None,None
28-05-2022 16:00,None,None
29-05-2022 00:00,None,None
29-05-2022 08:00,None,None
29-05-2022 16:00,None,None
30-05-2022 00:00,None,None
30-05-2022 08:00,None,None
30-05-2022 16:00,None,None
31-05-2022 00:00,None,None
31-05-2022 08:00,None,None
31-05-2022 16:00,None,None
01-06-2022 0:00,None,None
01-06-2022 8:00,None,None
01-06-2022 16:00,None,None
02-06-2022 0:00,None,None
02-06-2022 8:00,None,None
02-06-2022 16:00,None,None
03-06-2022 0:00,None,None
03-06-2022 8:00,0.32,24.98
03-06-2022 16:00,1.1,27.5
04-06-2022 0:00,0.96,28.64
04-06-2022 8:00,0.93,27.77
04-06-2022 16:00,0.95,28.55
05-06-2022 0:00,0.91,27.36
05-06-2022 8:00,1.02,26.57
05-06-2022 16:00,1.68,27.95
06-06-2022 0:00,0.8,27.8
06-06-2022 8:00,1.03,27.5
06-06-2022 16:00,1.19,27.32
07-06-2022 0:00,0.23,24.98
07-06-2022 8:00,0.56,26.97
07-06-2022 16:00,1.34,25.36
08-06-2022 0:00,None,None
08-06-2022 8:00,0.92,28.43
08-06-2022 16:00,1,27.23
09-06-2022 0:00,1.04,27.69
09-06-2022 8:00,0.4,27.32
09-06-2022 16:00,0.45,27.31
10-06-2022 0:00,0.51,27.74
10-06-2022 8:00,0.4,27.42
10-06-2022 16:00,0.48,27.22
11-06-2022 0:00,0.45,27.61
11-06-2022 8:00,0.41,27.37
11-06-2022 16:00,0.44,30.84
12-06-2022 0:00,0.41,31.58
12-06-2022 8:00,0.43,31.51
12-06-2022 16:00,0.35,31.31
13-06-2022 00:00,0.38,31.37
13-06-2022 08:00,0.38,31.56
13-06-2022 16:00,0.5,36.99
14-06-2022 00:00,0.33,29.38
14-06-2022 08:00,0.41,28.77
14-06-2022 16:00,0.49,26.36
15-06-2022 00:00,0.52,23.6
15-06-2022 08:00,0.48,26.67
15-06-2022 16:00,0.47,29.4
16-06-2022 00:00,0.44,29.45
16-06-2022 08:00,0.38,29.07
16-06-2022 16:00,0.53,29.28
17-06-2022 00:00,None,29.38
17-06-2022 08:00,0.42,28.98
17-06-2022 16:00,0.67,28.55
18-06-2022 00:00,0.68,19.83
18-06-2022 08:00,0.41,19.53
18-06-2022 16:00,0.48,19.58
19-06-2022 00:00,0.44,19.53
19-06-2022 08:00,0.34,19.39
19-06-2022 16:00,0.44,15.4
20-06-2022 00:00,0.42,18.64
20-06-2022 08:00,0.43,16.21
20-06-2022 16:00,0.75,25.29
21-06-2022 00:00,None,21.55
21-06-2022 08:00,0.3,18.25
21-06-2022 16:00,0.16,20.83
22-06-2022 00:00,0.34,29.77
22-06-2022 08:00,1.07,20.87
22-06-2022 16:00,0.9,19.39
23-06-2022 00:00,0.46,19.7
23-06-2022 08:00,0.79,19.85
23-06-2022 16:00,1.03,19.48
24-06-2022 00:00,0.39,19.81
24-06-2022 08:00,0.74,19.71
24-06-2022 16:00,0.88,19.74
25-06-2022 00:00,0.37,20.28
25-06-2022 08:00,0.9,19.98
25-06-2022 16:00,1.06,19.18
26-06-2022 00:00,0.41,19.79
26-06-2022 08:00,0.62,19.93
26-06-2022 16:00,0.76,19.74
27-06-2022 00:00,0.35,20.12
27-06-2022 08:00,0.83,20.05
27-06-2022 16:00,1,19.25
28-06-2022 00:00,0.4,19.78
28-06-2022 08:00,0.8,20.06
28-06-2022 16:00,0.96,19.7
29-06-2022 00:00,0.39,20.14
29-06-2022 08:00,0.9,20.24
29-06-2022 16:00,1.31,29.35
30-06-2022 00:00,0.43,29.87
30-06-2022 08:00,1,29.84
30-06-2022 16:00,0.9,28.36
01-07-2022 0:00,0.33,19.5
01-07-2022 8:00,1.06,26.92
01-07-2022 16:00,1.16,24.42
02-07-2022 0:00,0.48,19.66
02-07-2022 8:00,1.06,24.81
02-07-2022 16:00,1.36,32.06
03-07-2022 0:00,0.45,24.65
03-07-2022 8:00,0.67,23.99
03-07-2022 16:00,0.67,24.09
04-07-2022 0:00,0.37,24.83
04-07-2022 8:00,0.92,24.22
04-07-2022 16:00,0.9,23.41
05-07-2022 0:00,0.39,24.08
05-07-2022 8:00,0.87,24.13
05-07-2022 16:00,0.97,23.75
06-07-2022 0:00,None,None
06-07-2022 8:00,0.97,24.46
06-07-2022 16:00,0.89,23.77
07-07-2022 0:00,0.42,23.53
07-07-2022 8:00,1.2,23.25
07-07-2022 16:00,1.03,22.79
08-07-2022 0:00,0.37,24.83
08-07-2022 8:00,1.12,23.64
08-07-2022 16:00,1.29,23
09-07-2022 0:00,0.51,23.07
09-07-2022 8:00,1,23.34
09-07-2022 16:00,1.14,22.81
10-07-2022 0:00,0.44,23.42
10-07-2022 8:00,0.77,24.22
10-07-2022 16:00,0.81,23.5
11-07-2022 0:00,0.36,24.63
11-07-2022 8:00,0.99,23.75
11-07-2022 16:00,1.07,22.97
12-07-2022 0:00,0.33,24.31
12-07-2022 8:00,0.81,24.16
12-07-2022 16:00,0.91,23.44
13-07-2022 00:00,0.38,24.01
13-07-2022 08:00,0.94,23.54
13-07-2022 16:00,0.91,23.2
14-07-2022 00:00,0.35,24.08
14-07-2022 08:00,0.97,23.65
14-07-2022 16:00,0.98,22.89
15-07-2022 00:00,0.41,23.49
15-07-2022 08:00,0.83,23.66
15-07-2022 16:00,1.11,22.57
16-07-2022 00:00,0.47,22.64
16-07-2022 08:00,0.97,22.84
16-07-2022 16:00,1.19,22.27
17-07-2022 00:00,0.38,22.36
17-07-2022 08:00,0.86,23
17-07-2022 16:00,0.84,22.21
18-07-2022 00:00,0.41,22.47
18-07-2022 08:00,1.24,22.44
18-07-2022 16:00,0.94,22.44
19-07-2022 00:00,0.48,22.49
19-07-2022 08:00,0.86,23.15
19-07-2022 16:00,1.46,22.39
20-07-2022 00:00,0.51,22.51
20-07-2022 08:00,1.16,24.82
20-07-2022 16:00,1.61,22.52
21-07-2022 00:00,0.51,22.5
21-07-2022 08:00,1.37,23.54
21-07-2022 16:00,1.66,22.19
22-07-2022 00:00,0.48,22.41
22-07-2022 08:00,1.24,21.87
22-07-2022 16:00,1.56,22.13
23-07-2022 00:00,0.45,21.64
23-07-2022 08:00,1.04,22.09
23-07-2022 16:00,1.38,21.38
24-07-2022 00:00,0.43,21.74
24-07-2022 08:00,0.77,22.18
24-07-2022 16:00,1.03,21.41
25-07-2022 00:00,0.53,21.47
25-07-2022 08:00,1.07,22.23
25-07-2022 16:00,1.33,25.66
26-07-2022 00:00,0.51,26.83
26-07-2022 08:00,1.09,28.19
26-07-2022 16:00,1.38,26.84
27-07-2022 00:00,0.42,27.5
27-07-2022 08:00,0.73,31.34
27-07-2022 16:00,1.07,28.24
28-07-2022 00:00,0.44,28.72
28-07-2022 08:00,0.94,41.27
28-07-2022 16:00,1.4,30
29-07-2022 00:00,0.56,29.29
29-07-2022 08:00,0.5,43.26
29-07-2022 16:00,0.64,40.87
30-07-2022 00:00,0.63,33.8
30-07-2022 08:00,1.02,43.18
30-07-2022 16:00,1.09,40.8
31-07-2022 00:00,0.61,34.69
31-07-2022 08:00,1.03,39.18
31-07-2022 16:00,1.71,32.13
01-08-2022 0:00,0.7,33.57
01-08-2022 8:00,0.94,41.16
01-08-2022 16:00,0.92,38.32
02-08-2022 0:00,0.58,36.54
02-08-2022 8:00,1.34,40.69
02-08-2022 16:00,1.47,35.53
03-08-2022 0:00,None,None
03-08-2022 8:00,1.24,26.65
03-08-2022 16:00,1.79,22.54
04-08-2022 0:00,1.1,22.66
04-08-2022 8:00,1.98,22.42
04-08-2022 16:00,0.44,23.47
05-08-2022 0:00,0.3,24.52
05-08-2022 8:00,0.77,24.12
05-08-2022 16:00,0.79,22.89
06-08-2022 0:00,0.34,24.94
06-08-2022 8:00,0.96,23.51
06-08-2022 16:00,0.98,22.74
07-08-2022 0:00,0.29,24.63
07-08-2022 8:00,0.77,23.64
07-08-2022 16:00,0.87,22.74
08-08-2022 0:00,0.35,23.86
08-08-2022 8:00,0.9,23.04
08-08-2022 16:00,1.12,22.22
09-08-2022 0:00,0.31,24.09
09-08-2022 8:00,0.76,23.65
09-08-2022 16:00,1.32,22.2
10-08-2022 0:00,0.39,23.4
10-08-2022 8:00,0.77,23.74
10-08-2022 16:00,0.97,22.48
11-08-2022 0:00,0.24,23.78
11-08-2022 8:00,0.86,30.19
11-08-2022 16:00,0.9,30.1
12-08-2022 0:00,0.46,29.78
12-08-2022 8:00,0.94,30.45
12-08-2022 16:00,1.16,29.24
13-08-2022 00:00,0.41,30.13
13-08-2022 08:00,0.8,30.82
13-08-2022 16:00,1,29.49
14-08-2022 00:00,0.41,30.12
14-08-2022 08:00,0.64,31.48
14-08-2022 16:00,0.72,26.19
15-08-2022 00:00,0.38,22.82
15-08-2022 08:00,0.68,29.39
15-08-2022 16:00,0.83,28.62
16-08-2022 00:00,0.53,27.71
16-08-2022 08:00,0.61,30.83
16-08-2022 16:00,1.77,28.65
17-08-2022 00:00,0.49,27.27
17-08-2022 08:00,0.88,34.9
17-08-2022 16:00,1.33,33.18
18-08-2022 00:00,0.34,33.47
18-08-2022 08:00,1,33.48
18-08-2022 16:00,1.54,32.76
19-08-2022 00:00,0.31,33.07
19-08-2022 08:00,0.95,33
19-08-2022 16:00,1.31,32.41
20-08-2022 00:00,0.38,33.02
20-08-2022 08:00,0.95,33.19
20-08-2022 16:00,1.03,32.85
21-08-2022 00:00,0.33,32.82
21-08-2022 08:00,0.76,33.59
21-08-2022 16:00,1.19,32.73
22-08-2022 00:00,0.51,33.11
22-08-2022 08:00,1.02,36.7
22-08-2022 16:00,1.23,33.42
23-08-2022 00:00,0.43,33.04
23-08-2022 08:00,1.02,37.41
23-08-2022 16:00,1.03,33.77
24-08-2022 00:00,0.54,33.47
24-08-2022 08:00,1.18,36.42
24-08-2022 16:00,1.08,32.93
25-08-2022 00:00,0.45,22.13
25-08-2022 08:00,1.21,24.08
25-08-2022 16:00,1.6,22.31
26-08-2022 00:00,0.5,22.5
26-08-2022 08:00,1.1,24.24
26-08-2022 16:00,2.71,22.15
27-08-2022 00:00,0.64,22.81
27-08-2022 08:00,1.18,25.99
27-08-2022 16:00,1.21,22.68
28-08-2022 00:00,0.47,23.24
28-08-2022 08:00,0.8,30.09
28-08-2022 16:00,1.01,23.35
29-08-2022 00:00,0.54,23.58
29-08-2022 08:00,1.11,30.22
29-08-2022 16:00,1.62,22.83
30-08-2022 00:00,0.43,24.08
30-08-2022 08:00,0.45,39.01
30-08-2022 16:00,0.7,26.92
31-08-2022 00:00,0.36,25.47
31-08-2022 08:00,0.25,36.41
31-08-2022 16:00,0.78,24.14
01-09-2022 0:00,0.44,23.03
01-09-2022 8:00,0.71,33.58
01-09-2022 16:00,1.07,22.74
02-09-2022 0:00,0.51,22.21
02-09-2022 8:00,0.53,35.63
02-09-2022 16:00,1.49,24.18
03-09-2022 0:00,0.7,22.56
03-09-2022 8:00,0.74,45.61
03-09-2022 16:00,1.06,30.42
04-09-2022 0:00,0.56,22.81
04-09-2022 8:00,0.88,37.2
04-09-2022 16:00,1.13,26.2
05-09-2022 0:00,0.61,23.31
05-09-2022 8:00,0.58,42.21
05-09-2022 16:00,1.09,27.22
06-09-2022 0:00,0.53,23.73
06-09-2022 8:00,0.93,34.33
06-09-2022 16:00,0.82,25.36
07-09-2022 0:00,0.41,23.16
07-09-2022 8:00,0.9,25.91
07-09-2022 16:00,0.88,22.9
08-09-2022 0:00,0.33,23.18
08-09-2022 8:00,0.99,23.42
08-09-2022 16:00,0.81,23.26
09-09-2022 0:00,0.43,23
09-09-2022 8:00,0.83,25.34
09-09-2022 16:00,None,None
10-09-2022 0:00,None,None
10-09-2022 8:00,None,None
10-09-2022 16:00,None,None
11-09-2022 0:00,None,None
11-09-2022 8:00,None,None
11-09-2022 16:00,None,None
12-09-2022 0:00,None,None
12-09-2022 8:00,None,None
12-09-2022 16:00,None,None
13-09-2022 00:00,None,None
13-09-2022 08:00,None,None
13-09-2022 16:00,1.44,22.08
14-09-2022 00:00,0.4,22.73
14-09-2022 08:00,0.86,25.28
14-09-2022 16:00,1.01,23.46
15-09-2022 00:00,0.44,22.06
15-09-2022 08:00,0.91,24.95
15-09-2022 16:00,1.3,22.39
16-09-2022 00:00,0.48,22.65
16-09-2022 08:00,0.86,25.27
16-09-2022 16:00,1.21,22.84
17-09-2022 00:00,0.48,22.14
17-09-2022 08:00,0.88,31.76
17-09-2022 16:00,1.36,28.95
18-09-2022 00:00,0.47,28.6
18-09-2022 08:00,0.71,34.89
18-09-2022 16:00,1.18,28.82
19-09-2022 00:00,0.54,29.11
19-09-2022 08:00,1.01,32.91
19-09-2022 16:00,1.12,28.83
20-09-2022 00:00,0.45,28.83
20-09-2022 08:00,0.97,35.31
20-09-2022 16:00,1.17,29.51
21-09-2022 00:00,0.46,28.82
21-09-2022 08:00,1.04,33.17
21-09-2022 16:00,2.19,28.91
22-09-2022 00:00,0.42,29.12
22-09-2022 08:00,0.85,35.25
22-09-2022 16:00,1.31,29.47
23-09-2022 00:00,0.48,29.78
23-09-2022 08:00,0.93,35.62
23-09-2022 16:00,1.38,29.43
24-09-2022 00:00,0.45,29.66
24-09-2022 08:00,0.99,34.87
